county,date,cases,population,deaths,sick_residents,nhtest1,comp2,comp_case,cases_diff,cases_diff2,diff1,comp_case2,current_rate,possible_rate,rate_goal
Luzerne,2020-05-01,2173.0,317884.0,,277.0,1896.0,138.0,1668.0,505.0,228.0,-27.0,1530.0,524.7197090762669,481.3076468145613,50
Luzerne,2020-05-02,2211.0,317884.0,,290.0,1921.0,155.0,1712.0,499.0,209.0,-6.0,1557.0,538.5612361742019,489.8013111701124,50
Luzerne,2020-05-03,2240.0,317884.0,,298.0,1942.0,165.0,1741.0,499.0,201.0,0.0,1576.0,547.6840608523864,495.77833423512976,50
Luzerne,2020-05-04,2255.0,317884.0,101.0,301.0,1954.0,171.0,1767.0,488.0,187.0,-11.0,1596.0,555.8631450466207,502.06993746146395,50
Lycoming,2020-04-03,8.0,114859.0,,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,50
Lycoming,2020-04-04,10.0,114859.0,,0.0,10.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,50
Lycoming,2020-04-05,9.0,114859.0,,0.0,9.0,0.0,0.0,9.0,9.0,-1.0,0.0,0.0,0.0,50
Lycoming,2020-04-06,10.0,114859.0,,0.0,10.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,50
Lycoming,2020-04-07,12.0,114859.0,,0.0,12.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,50
Lycoming,2020-04-08,15.0,114859.0,,0.0,15.0,0.0,1.0,14.0,14.0,2.0,1.0,0.8706326887749327,0.8706326887749327,50
Lycoming,2020-04-09,17.0,114859.0,,0.0,17.0,0.0,1.0,16.0,16.0,2.0,1.0,0.8706326887749327,0.8706326887749327,50
Lycoming,2020-04-10,18.0,114859.0,,0.0,18.0,0.0,2.0,16.0,16.0,0.0,2.0,1.7412653775498654,1.7412653775498654,50
Lycoming,2020-04-11,20.0,114859.0,,0.0,20.0,0.0,2.0,18.0,18.0,2.0,2.0,1.7412653775498654,1.7412653775498654,50
Lycoming,2020-04-12,23.0,114859.0,,0.0,23.0,0.0,3.0,20.0,20.0,2.0,3.0,2.611898066324798,2.611898066324798,50
Lycoming,2020-04-13,28.0,114859.0,,0.0,28.0,0.0,4.0,24.0,24.0,4.0,4.0,3.482530755099731,3.482530755099731,50
Lycoming,2020-04-14,29.0,114859.0,,0.0,29.0,0.0,6.0,23.0,23.0,-1.0,6.0,5.223796132649596,5.223796132649596,50
Lycoming,2020-04-15,30.0,114859.0,,0.0,30.0,0.0,7.0,23.0,23.0,0.0,7.0,6.094428821424529,6.094428821424529,50
Lycoming,2020-04-16,30.0,114859.0,,0.0,30.0,0.0,7.0,23.0,23.0,0.0,7.0,6.094428821424529,6.094428821424529,50
Lycoming,2020-04-17,32.0,114859.0,,0.0,32.0,0.0,8.0,24.0,24.0,1.0,8.0,6.965061510199462,6.965061510199462,50
Lycoming,2020-04-18,36.0,114859.0,,0.0,36.0,0.0,10.0,26.0,26.0,2.0,10.0,8.706326887749327,8.706326887749327,50
Lycoming,2020-04-19,37.0,114859.0,,0.0,37.0,0.0,9.0,28.0,28.0,2.0,9.0,7.8356941989743945,7.8356941989743945,50
Lycoming,2020-04-20,40.0,114859.0,,0.0,40.0,0.0,10.0,30.0,30.0,2.0,10.0,8.706326887749327,8.706326887749327,50
Lycoming,2020-04-21,42.0,114859.0,,0.0,42.0,0.0,12.0,30.0,30.0,0.0,12.0,10.447592265299193,10.447592265299193,50
Lycoming,2020-04-22,43.0,114859.0,,1.0,42.0,0.0,15.0,28.0,27.0,-2.0,15.0,13.05949033162399,13.05949033162399,50
Lycoming,2020-04-23,44.0,114859.0,,1.0,43.0,0.0,17.0,27.0,26.0,-1.0,17.0,14.800755709173856,14.800755709173856,50
Lycoming,2020-04-24,48.0,114859.0,,1.0,47.0,0.0,18.0,30.0,29.0,3.0,18.0,15.671388397948789,15.671388397948789,50
Lycoming,2020-04-25,53.0,114859.0,,2.0,51.0,0.0,20.0,33.0,31.0,3.0,20.0,17.412653775498654,17.412653775498654,50
Lycoming,2020-04-26,55.0,114859.0,,2.0,53.0,0.0,23.0,32.0,30.0,-1.0,23.0,20.024551841823452,20.024551841823452,50
Lycoming,2020-04-27,57.0,114859.0,,2.0,55.0,0.0,28.0,29.0,27.0,-3.0,28.0,24.377715285698116,24.377715285698116,50
Lycoming,2020-04-28,58.0,114859.0,,2.0,56.0,0.0,29.0,29.0,27.0,0.0,29.0,25.24834797447305,25.24834797447305,50
Lycoming,2020-04-29,61.0,114859.0,,5.0,56.0,0.0,30.0,31.0,26.0,2.0,30.0,26.11898066324798,26.11898066324798,50
Lycoming,2020-04-30,68.0,114859.0,,11.0,57.0,0.0,30.0,38.0,27.0,7.0,30.0,26.11898066324798,26.11898066324798,50
Lycoming,2020-05-01,71.0,114859.0,,14.0,57.0,0.0,32.0,39.0,25.0,1.0,32.0,27.860246040797847,27.860246040797847,50
Lycoming,2020-05-02,81.0,114859.0,,23.0,58.0,0.0,36.0,45.0,22.0,6.0,36.0,31.342776795897578,31.342776795897578,50
Lycoming,2020-05-03,85.0,114859.0,,26.0,59.0,0.0,37.0,48.0,22.0,3.0,37.0,32.21340948467251,32.21340948467251,50
Lycoming,2020-05-04,86.0,114859.0,3.0,26.0,60.0,0.0,40.0,46.0,20.0,-2.0,40.0,34.82530755099731,34.82530755099731,50
Mckean,2020-04-03,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-04,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-05,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-06,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-07,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-08,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-09,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-10,1.0,41806.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Mckean,2020-04-11,2.0,41806.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-12,2.0,41806.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-13,3.0,41806.0,,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-14,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,1.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-15,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-16,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-17,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-18,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-19,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-20,4.0,41806.0,,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-21,5.0,41806.0,,0.0,5.0,0.0,1.0,4.0,4.0,1.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-22,5.0,41806.0,,0.0,5.0,0.0,1.0,4.0,4.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-23,5.0,41806.0,,0.0,5.0,0.0,1.0,4.0,4.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-24,5.0,41806.0,,0.0,5.0,0.0,1.0,4.0,4.0,0.0,1.0,2.392001148160551,2.392001148160551,50
Mckean,2020-04-25,5.0,41806.0,,0.0,5.0,0.0,2.0,3.0,3.0,-1.0,2.0,4.784002296321102,4.784002296321102,50
Mckean,2020-04-26,5.0,41806.0,,0.0,5.0,0.0,2.0,3.0,3.0,0.0,2.0,4.784002296321102,4.784002296321102,50
Mckean,2020-04-27,5.0,41806.0,,0.0,5.0,0.0,3.0,2.0,2.0,-1.0,3.0,7.176003444481654,7.176003444481654,50
Mckean,2020-04-28,5.0,41806.0,,0.0,5.0,0.0,4.0,1.0,1.0,-1.0,4.0,9.568004592642204,9.568004592642204,50
Mckean,2020-04-29,6.0,41806.0,,0.0,6.0,0.0,4.0,2.0,2.0,1.0,4.0,9.568004592642204,9.568004592642204,50
Mckean,2020-04-30,6.0,41806.0,,0.0,6.0,0.0,4.0,2.0,2.0,0.0,4.0,9.568004592642204,9.568004592642204,50
Mckean,2020-05-01,6.0,41806.0,,0.0,6.0,0.0,4.0,2.0,2.0,0.0,4.0,9.568004592642204,9.568004592642204,50
Mckean,2020-05-02,6.0,41806.0,,0.0,6.0,0.0,4.0,2.0,2.0,0.0,4.0,9.568004592642204,9.568004592642204,50
Mckean,2020-05-03,6.0,41806.0,,0.0,6.0,0.0,4.0,2.0,2.0,0.0,4.0,9.568004592642204,9.568004592642204,50
Mckean,2020-05-04,6.0,41806.0,0.0,0.0,6.0,0.0,4.0,2.0,2.0,0.0,4.0,9.568004592642204,9.568004592642204,50
Mercer,2020-04-03,10.0,112630.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,50
Mercer,2020-04-04,14.0,112630.0,,0.0,14.0,0.0,0.0,14.0,14.0,4.0,0.0,0.0,0.0,50
Mercer,2020-04-05,18.0,112630.0,,0.0,18.0,0.0,1.0,17.0,17.0,3.0,1.0,0.8878629139660836,0.8878629139660836,50
Mercer,2020-04-06,18.0,112630.0,,0.0,18.0,0.0,1.0,17.0,17.0,0.0,1.0,0.8878629139660836,0.8878629139660836,50
Mercer,2020-04-07,26.0,112630.0,,0.0,26.0,0.0,2.0,24.0,24.0,7.0,2.0,1.7757258279321673,1.7757258279321673,50
Mercer,2020-04-08,27.0,112630.0,,0.0,27.0,0.0,2.0,25.0,25.0,1.0,2.0,1.7757258279321673,1.7757258279321673,50
Mercer,2020-04-09,30.0,112630.0,,0.0,30.0,0.0,3.0,27.0,27.0,2.0,3.0,2.6635887418982507,2.6635887418982507,50
Mercer,2020-04-10,36.0,112630.0,,0.0,36.0,0.0,4.0,32.0,32.0,5.0,4.0,3.5514516558643345,3.5514516558643345,50
Mercer,2020-04-11,38.0,112630.0,,0.0,38.0,0.0,6.0,32.0,32.0,0.0,6.0,5.327177483796501,5.327177483796501,50
Mercer,2020-04-12,40.0,112630.0,,0.0,40.0,0.0,7.0,33.0,33.0,1.0,7.0,6.215040397762586,6.215040397762586,50
Mercer,2020-04-13,43.0,112630.0,,0.0,43.0,0.0,7.0,36.0,36.0,3.0,7.0,6.215040397762586,6.215040397762586,50
Mercer,2020-04-14,44.0,112630.0,,0.0,44.0,0.0,8.0,36.0,36.0,0.0,8.0,7.102903311728669,7.102903311728669,50
Mercer,2020-04-15,47.0,112630.0,,0.0,47.0,0.0,8.0,39.0,39.0,3.0,8.0,7.102903311728669,7.102903311728669,50
Mercer,2020-04-16,50.0,112630.0,,1.0,49.0,0.0,9.0,41.0,40.0,2.0,9.0,7.990766225694753,7.990766225694753,50
Mercer,2020-04-17,56.0,112630.0,,1.0,55.0,0.0,10.0,46.0,45.0,5.0,10.0,8.878629139660836,8.878629139660836,50
Mercer,2020-04-18,57.0,112630.0,,1.0,56.0,0.0,14.0,43.0,42.0,-3.0,14.0,12.430080795525171,12.430080795525171,50
Mercer,2020-04-19,59.0,112630.0,,1.0,58.0,0.0,18.0,41.0,40.0,-2.0,18.0,15.981532451389507,15.981532451389507,50
Mercer,2020-04-20,59.0,112630.0,,1.0,58.0,0.0,18.0,41.0,40.0,0.0,18.0,15.981532451389507,15.981532451389507,50
Mercer,2020-04-21,59.0,112630.0,,1.0,58.0,0.0,26.0,33.0,32.0,-8.0,26.0,23.084435763118172,23.084435763118172,50
Mercer,2020-04-22,59.0,112630.0,,1.0,58.0,0.0,27.0,32.0,31.0,-1.0,27.0,23.972298677084257,23.972298677084257,50
Mercer,2020-04-23,60.0,112630.0,,1.0,59.0,0.0,30.0,30.0,29.0,-2.0,30.0,26.63588741898251,26.63588741898251,50
Mercer,2020-04-24,64.0,112630.0,,1.0,63.0,0.0,36.0,28.0,27.0,-2.0,36.0,31.963064902779013,31.963064902779013,50
Mercer,2020-04-25,64.0,112630.0,,1.0,63.0,0.0,38.0,26.0,25.0,-2.0,38.0,33.73879073071118,33.73879073071118,50
Mercer,2020-04-26,65.0,112630.0,,1.0,64.0,0.0,40.0,25.0,24.0,-1.0,40.0,35.514516558643344,35.514516558643344,50
Mercer,2020-04-27,65.0,112630.0,,1.0,64.0,0.0,43.0,22.0,21.0,-3.0,43.0,38.178105300541596,38.178105300541596,50
Mercer,2020-04-28,66.0,112630.0,,1.0,65.0,0.0,44.0,22.0,21.0,0.0,44.0,39.065968214507684,39.065968214507684,50
Mercer,2020-04-29,65.0,112630.0,,1.0,64.0,0.0,47.0,18.0,17.0,-4.0,47.0,41.72955695640593,41.72955695640593,50
Mercer,2020-04-30,65.0,112630.0,,1.0,64.0,1.0,50.0,15.0,14.0,-3.0,49.0,44.39314569830418,43.5052827843381,50
Mercer,2020-05-01,65.0,112630.0,,1.0,64.0,1.0,56.0,9.0,8.0,-6.0,55.0,49.720323182100685,48.8324602681346,50
Mercer,2020-05-02,66.0,112630.0,,1.0,65.0,1.0,57.0,9.0,8.0,0.0,56.0,50.60818609606677,49.720323182100685,50
Mercer,2020-05-03,66.0,112630.0,,1.0,65.0,1.0,59.0,7.0,6.0,-2.0,58.0,52.38391192399893,51.496049010032856,50
Mercer,2020-05-04,66.0,112630.0,1.0,1.0,65.0,1.0,59.0,7.0,6.0,0.0,58.0,52.38391192399893,51.496049010032856,50
Mifflin,2020-04-03,2.0,46362.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Mifflin,2020-04-04,4.0,46362.0,,0.0,4.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,50
Mifflin,2020-04-05,9.0,46362.0,,0.0,9.0,0.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,50
Mifflin,2020-04-06,5.0,46362.0,,0.0,5.0,0.0,0.0,5.0,5.0,-4.0,0.0,0.0,0.0,50
Mifflin,2020-04-07,6.0,46362.0,,0.0,6.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,50
Mifflin,2020-04-08,10.0,46362.0,,0.0,10.0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,0.0,50
Mifflin,2020-04-09,10.0,46362.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,50
Mifflin,2020-04-10,11.0,46362.0,,0.0,11.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,50
Mifflin,2020-04-11,10.0,46362.0,,0.0,10.0,0.0,0.0,10.0,10.0,-1.0,0.0,0.0,0.0,50
Mifflin,2020-04-12,12.0,46362.0,,0.0,12.0,0.0,2.0,10.0,10.0,0.0,2.0,4.3138777447047145,4.3138777447047145,50
Mifflin,2020-04-13,17.0,46362.0,,0.0,17.0,0.0,1.0,16.0,16.0,6.0,1.0,2.1569388723523573,2.1569388723523573,50
Mifflin,2020-04-14,16.0,46362.0,,0.0,16.0,0.0,2.0,14.0,14.0,-2.0,2.0,4.3138777447047145,4.3138777447047145,50
Mifflin,2020-04-15,15.0,46362.0,,0.0,15.0,0.0,1.0,14.0,14.0,0.0,1.0,2.1569388723523573,2.1569388723523573,50
Mifflin,2020-04-16,15.0,46362.0,,0.0,15.0,0.0,1.0,14.0,14.0,0.0,1.0,2.1569388723523573,2.1569388723523573,50
Mifflin,2020-04-17,17.0,46362.0,,0.0,17.0,0.0,2.0,15.0,15.0,1.0,2.0,4.3138777447047145,4.3138777447047145,50
Mifflin,2020-04-18,19.0,46362.0,,0.0,19.0,0.0,4.0,15.0,15.0,0.0,4.0,8.627755489409429,8.627755489409429,50
Mifflin,2020-04-19,20.0,46362.0,,0.0,20.0,0.0,9.0,11.0,11.0,-4.0,9.0,19.412449851171218,19.412449851171218,50
Mifflin,2020-04-20,20.0,46362.0,,0.0,20.0,0.0,5.0,15.0,15.0,4.0,5.0,10.784694361761789,10.784694361761789,50
Mifflin,2020-04-21,21.0,46362.0,,0.0,21.0,0.0,6.0,15.0,15.0,0.0,6.0,12.941633234114146,12.941633234114146,50
Mifflin,2020-04-22,22.0,46362.0,,0.0,22.0,0.0,10.0,12.0,12.0,-3.0,10.0,21.569388723523577,21.569388723523577,50
Mifflin,2020-04-23,24.0,46362.0,,0.0,24.0,0.0,10.0,14.0,14.0,2.0,10.0,21.569388723523577,21.569388723523577,50
Mifflin,2020-04-24,26.0,46362.0,,0.0,26.0,0.0,11.0,15.0,15.0,1.0,11.0,23.726327595875933,23.726327595875933,50
Mifflin,2020-04-25,26.0,46362.0,,0.0,26.0,0.0,10.0,16.0,16.0,1.0,10.0,21.569388723523577,21.569388723523577,50
Mifflin,2020-04-26,27.0,46362.0,,0.0,27.0,0.0,12.0,15.0,15.0,-1.0,12.0,25.883266468228292,25.883266468228292,50
Mifflin,2020-04-27,30.0,46362.0,,0.0,30.0,0.0,17.0,13.0,13.0,-2.0,17.0,36.66796082999008,36.66796082999008,50
Mifflin,2020-04-28,34.0,46362.0,,0.0,34.0,0.0,16.0,18.0,18.0,5.0,16.0,34.511021957637716,34.511021957637716,50
Mifflin,2020-04-29,36.0,46362.0,,1.0,35.0,0.0,15.0,21.0,20.0,3.0,15.0,32.35408308528536,32.35408308528536,50
Mifflin,2020-04-30,38.0,46362.0,,1.0,37.0,0.0,15.0,23.0,22.0,2.0,15.0,32.35408308528536,32.35408308528536,50
Mifflin,2020-05-01,37.0,46362.0,,1.0,36.0,0.0,17.0,20.0,19.0,-3.0,17.0,36.66796082999008,36.66796082999008,50
Mifflin,2020-05-02,38.0,46362.0,,1.0,37.0,0.0,19.0,19.0,18.0,-1.0,19.0,40.98183857469479,40.98183857469479,50
Mifflin,2020-05-03,39.0,46362.0,,1.0,38.0,0.0,20.0,19.0,18.0,0.0,20.0,43.138777447047154,43.138777447047154,50
Mifflin,2020-05-04,39.0,46362.0,0.0,1.0,38.0,0.0,20.0,19.0,18.0,0.0,20.0,43.138777447047154,43.138777447047154,50
Monroe,2020-04-03,397.0,167586.0,,0.0,397.0,0.0,19.0,378.0,378.0,0.0,19.0,11.337462556538135,11.337462556538135,50
Monroe,2020-04-04,484.0,167586.0,,0.0,484.0,0.0,25.0,459.0,459.0,81.0,25.0,14.917713890181759,14.917713890181759,50
Monroe,2020-04-05,528.0,167586.0,,0.0,528.0,0.0,31.0,497.0,497.0,38.0,31.0,18.49796522382538,18.49796522382538,50
Monroe,2020-04-06,572.0,167586.0,,0.0,572.0,0.0,1.0,571.0,571.0,74.0,1.0,0.5967085556072703,0.5967085556072703,50
Monroe,2020-04-07,610.0,167586.0,,0.0,610.0,0.0,45.0,565.0,565.0,-6.0,45.0,26.851885002327165,26.851885002327165,50
Monroe,2020-04-08,671.0,167586.0,,0.0,671.0,0.0,51.0,620.0,620.0,55.0,51.0,30.432136335970785,30.432136335970785,50
Monroe,2020-04-09,716.0,167586.0,,0.0,716.0,0.0,67.0,649.0,649.0,29.0,67.0,39.97947322568711,39.97947322568711,50
Monroe,2020-04-10,752.0,167586.0,,0.0,752.0,0.0,98.0,654.0,654.0,5.0,98.0,58.47743844951249,58.47743844951249,50
Monroe,2020-04-11,774.0,167586.0,,0.0,774.0,0.0,106.0,668.0,668.0,14.0,106.0,63.25110689437065,63.25110689437065,50
Monroe,2020-04-12,795.0,167586.0,,0.0,795.0,0.0,135.0,660.0,660.0,-8.0,135.0,80.5556550069815,80.5556550069815,50
Monroe,2020-04-13,816.0,167586.0,,0.0,816.0,0.0,182.0,634.0,634.0,-26.0,182.0,108.60095712052319,108.60095712052319,50
Monroe,2020-04-14,847.0,167586.0,,0.0,847.0,0.0,236.0,611.0,611.0,-23.0,236.0,140.8232191233158,140.8232191233158,50
Monroe,2020-04-15,872.0,167586.0,,0.0,872.0,0.0,278.0,594.0,594.0,-17.0,278.0,165.88497845882114,165.88497845882114,50
Monroe,2020-04-16,898.0,167586.0,,59.0,839.0,0.0,321.0,577.0,518.0,-17.0,321.0,191.54344634993376,191.54344634993376,50
Monroe,2020-04-17,929.0,167586.0,,63.0,866.0,0.0,397.0,532.0,469.0,-45.0,397.0,236.8932965760863,236.8932965760863,50
Monroe,2020-04-18,943.0,167586.0,,65.0,878.0,0.0,484.0,459.0,394.0,-73.0,484.0,288.8069409139188,288.8069409139188,50
Monroe,2020-04-19,963.0,167586.0,,66.0,897.0,0.0,528.0,435.0,369.0,-24.0,528.0,315.0621173606387,315.0621173606387,50
Monroe,2020-04-20,970.0,167586.0,,66.0,904.0,0.0,572.0,398.0,332.0,-37.0,572.0,341.3172938073586,341.3172938073586,50
Monroe,2020-04-21,995.0,167586.0,,66.0,929.0,0.0,610.0,385.0,319.0,-13.0,610.0,363.9922189204349,363.9922189204349,50
Monroe,2020-04-22,1015.0,167586.0,,69.0,946.0,0.0,671.0,344.0,275.0,-41.0,671.0,400.3914408124784,400.3914408124784,50
Monroe,2020-04-23,1024.0,167586.0,,74.0,950.0,0.0,716.0,308.0,234.0,-36.0,716.0,427.2433258148055,427.2433258148055,50
Monroe,2020-04-24,1037.0,167586.0,,76.0,961.0,0.0,752.0,285.0,209.0,-23.0,752.0,448.7248338166673,448.7248338166673,50
Monroe,2020-04-25,1054.0,167586.0,,82.0,972.0,0.0,774.0,280.0,198.0,-5.0,774.0,461.85242204002725,461.85242204002725,50
Monroe,2020-04-26,1065.0,167586.0,,85.0,980.0,0.0,795.0,270.0,185.0,-10.0,795.0,474.3833017077799,474.3833017077799,50
Monroe,2020-04-27,1083.0,167586.0,,90.0,993.0,0.0,816.0,267.0,177.0,-3.0,816.0,486.91418137553256,486.91418137553256,50
Monroe,2020-04-28,1097.0,167586.0,,98.0,999.0,0.0,847.0,250.0,152.0,-17.0,847.0,505.412146599358,505.412146599358,50
Monroe,2020-04-29,1111.0,167586.0,,106.0,1005.0,0.0,872.0,239.0,133.0,-11.0,872.0,520.3298604895397,520.3298604895397,50
Monroe,2020-04-30,1127.0,167586.0,,108.0,1019.0,59.0,898.0,229.0,121.0,-10.0,839.0,535.8442829353287,500.6384781544998,50
Monroe,2020-05-01,1147.0,167586.0,,120.0,1027.0,63.0,929.0,218.0,98.0,-11.0,866.0,554.3422481591541,516.7496091558961,50
Monroe,2020-05-02,1165.0,167586.0,,123.0,1042.0,65.0,943.0,222.0,99.0,4.0,878.0,562.6961679376559,523.9101118231833,50
Monroe,2020-05-03,1172.0,167586.0,,125.0,1047.0,66.0,963.0,209.0,84.0,-13.0,897.0,574.6303390498013,535.2475743797214,50
Monroe,2020-05-04,1173.0,167586.0,55.0,125.0,1048.0,66.0,970.0,203.0,78.0,-6.0,904.0,578.8072989390522,539.4245342689724,50
Montgomery,2020-04-03,875.0,821301.0,,0.0,875.0,0.0,59.0,816.0,816.0,0.0,59.0,7.183724359278754,7.183724359278754,50
Montgomery,2020-04-04,982.0,821301.0,,0.0,982.0,0.0,71.0,911.0,911.0,95.0,71.0,8.64482083913206,8.64482083913206,50
Montgomery,2020-04-05,1111.0,821301.0,,0.0,1111.0,0.0,87.0,1024.0,1024.0,113.0,87.0,10.592949478936468,10.592949478936468,50
Montgomery,2020-04-06,1230.0,821301.0,,0.0,1230.0,0.0,129.0,1101.0,1101.0,77.0,129.0,15.706787158423037,15.706787158423037,50
Montgomery,2020-04-07,1359.0,821301.0,,0.0,1359.0,0.0,144.0,1215.0,1215.0,114.0,144.0,17.53315775823967,17.53315775823967,50
Montgomery,2020-04-08,1521.0,821301.0,,0.0,1521.0,0.0,172.0,1349.0,1349.0,134.0,172.0,20.942382877897384,20.942382877897384,50
Montgomery,2020-04-09,1693.0,821301.0,,0.0,1693.0,0.0,282.0,1411.0,1411.0,62.0,282.0,34.335767276552694,34.335767276552694,50
Montgomery,2020-04-10,1889.0,821301.0,,0.0,1889.0,0.0,374.0,1515.0,1515.0,104.0,374.0,45.537506955428036,45.537506955428036,50
Montgomery,2020-04-11,2053.0,821301.0,,0.0,2053.0,0.0,411.0,1642.0,1642.0,127.0,411.0,50.04255443497573,50.04255443497573,50
Montgomery,2020-04-12,2164.0,821301.0,,0.0,2164.0,0.0,488.0,1676.0,1676.0,34.0,488.0,59.41792351403444,59.41792351403444,50
Montgomery,2020-04-13,2285.0,821301.0,,0.0,2285.0,0.0,540.0,1745.0,1745.0,69.0,540.0,65.74934159339877,65.74934159339877,50
Montgomery,2020-04-14,2354.0,821301.0,,0.0,2354.0,0.0,570.0,1784.0,1784.0,39.0,570.0,69.40208279303202,69.40208279303202,50
Montgomery,2020-04-15,2475.0,821301.0,,0.0,2475.0,0.0,649.0,1826.0,1826.0,42.0,649.0,79.0209679520663,79.0209679520663,50
Montgomery,2020-04-16,2544.0,821301.0,,584.0,1960.0,0.0,735.0,1809.0,1225.0,-17.0,735.0,89.492159391015,89.492159391015,50
Montgomery,2020-04-17,2684.0,821301.0,,639.0,2045.0,0.0,875.0,1809.0,1170.0,0.0,875.0,106.53828498930356,106.53828498930356,50
Montgomery,2020-04-18,2781.0,821301.0,,695.0,2086.0,0.0,982.0,1799.0,1104.0,-10.0,982.0,119.56639526799553,119.56639526799553,50
Montgomery,2020-04-19,2913.0,821301.0,,761.0,2152.0,0.0,1111.0,1802.0,1041.0,3.0,1111.0,135.27318242641857,135.27318242641857,50
Montgomery,2020-04-20,3040.0,821301.0,,838.0,2202.0,0.0,1230.0,1810.0,972.0,8.0,1230.0,149.76238918496387,149.76238918496387,50
Montgomery,2020-04-21,3154.0,821301.0,,879.0,2275.0,0.0,1359.0,1795.0,916.0,-15.0,1359.0,165.4691763433869,165.4691763433869,50
Montgomery,2020-04-22,3294.0,821301.0,,942.0,2352.0,0.0,1521.0,1773.0,831.0,-22.0,1521.0,185.19397882140655,185.19397882140655,50
Montgomery,2020-04-23,3395.0,821301.0,,1012.0,2383.0,0.0,1693.0,1702.0,690.0,-71.0,1693.0,206.13636169930393,206.13636169930393,50
Montgomery,2020-04-24,3525.0,821301.0,,1099.0,2426.0,0.0,1889.0,1636.0,537.0,-66.0,1889.0,230.0009375369079,230.0009375369079,50
Montgomery,2020-04-25,3627.0,821301.0,,1143.0,2484.0,0.0,2053.0,1574.0,431.0,-62.0,2053.0,249.96925609490307,249.96925609490307,50
Montgomery,2020-04-26,3733.0,821301.0,,1182.0,2551.0,0.0,2164.0,1569.0,387.0,-5.0,2164.0,263.48439853354614,263.48439853354614,50
Montgomery,2020-04-27,3817.0,821301.0,,1224.0,2593.0,0.0,2285.0,1532.0,308.0,-37.0,2285.0,278.217121372067,278.217121372067,50
Montgomery,2020-04-28,4043.0,821301.0,,1250.0,2793.0,0.0,2354.0,1689.0,439.0,157.0,2354.0,286.61842613122354,286.61842613122354,50
Montgomery,2020-04-29,4177.0,821301.0,,1290.0,2887.0,0.0,2475.0,1702.0,412.0,13.0,2475.0,301.3511489697444,301.3511489697444,50
